title	description	Authors	Source	Publication Month	Publication Day	Publication Year
Attentat de Strasbourg : la ville alsacienne unie autour de son marché de Noël	L'essentiel JT 20H - La commune de Strasbourg a rouvert son marché de Noël, vendredi 14 décembre. Ce samedi, les habitants et les touristes étaient au rendez-vous en dépit des événements du 11 décembre.  Après l'attentat survenu mardi 11 décembre dans la ville, les visiteurs sont venus nombreux au marché de Noël de Strasbourg ce samedi. Ils ont affiché un état d'esprit discipliné et joyeux. Pour eux, nulle raison de se laisser vaincre par l'angoisse. La journée constitue une victoire sur la peur pour les Strasbourgeois. Ce sujet a été diffusé dans le journal télévisé de 20H du 15/12/2018 présenté par Anne-Claire Coudray sur TF1. Vous retrouverez au programme du JT de 20H du 15 décembre 2018 des reportages sur l’actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	12	14	2018
Attentat de Strasbourg : les dernières informations	L'essentiel JT 20H - Les recherches se poursuivent pour tenter de retrouver l'auteur présumé de la fusillade, qui a fait deux morts, un personne en morte cérébrale et treize blessés dans le centre-ville de Strasbourg. Le suspect reste toujours introuvable.  Le portrait du Strasbourgeois de 29 ans, fiché S, est diffusé partout dans le pays depuis deux heures. Derrière lui, 720 membres des forces de l'ordre dans le centre et tout autour de la ville, jusqu'à la frontière avec l'Allemagne. Son domicile a été perquisitionné et les fouilles se sont multipliées dans la ville. Les cabanes du marché de Noël, elles, resteront fermées. Ce sujet a été diffusé dans le journal télévisé de 20H du 12/12/2018 présenté par Gilles Bouleau sur TF1. Vous retrouverez au programme du JT de 20H du 12 décembre 2018 des reportages sur l’actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	12	11	2018
Attentat de Strasbourg : les habitants multiplient les hommages	"L'essentiel IN MEMORIAM - Après la fusillade sanglante de Strasbourg, mardi 11 décembre, les habitants de la capitale alsacienne racontent leur choc, la douleur et la solidarité à démontrer auprès des victimes.  Des fleurs, des bougies qui viennent éclairer l'obscurité et soigner les \"âmes écorchées\", évoquées par les Dernières nouvelles d'Alsace, le journal local qui n'avait pas pu publier la mercredi 12 décembre, faute d'accès aux rotatives pour les imprimeurs. Strasbourg était plongé dans le noir, ce mercredi soir, suite à l'attentat meurtrier de la veille. Toutes les lumières ont été éteintes dans la ville, y compris celle du sapin de Noël. Les habitants se sont rassemblés pour rendre hommage aux victimes et pour soutenir les familles endeuillées. Le marché strasbourgeois restera également fermé pour la journée du jeudi 13 décembre 2018. Après la suspension des cours, les écoles maternelles et primaires vont rouvrir. Ce sujet a été diffusé dans le journal télévisé de 20H du 12/12/2018 présenté par Gilles Bouleau sur TF1. Vous retrouverez au programme du JT de 20H du 12 décembre 2018 des reportages sur l’actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français."	""	TF1	12	12	2018
Attentat de Strasbourg : une cinquième victime succombe à ses blessures	"L'attentat de Strasbourg (Bas-Rhin) a fait une cinquième victime dimanche 16 décembre. Dans le coma depuis l'attaque perpétrée par Cherif Chekatt, Barto Pedro Orent-Niedzielski est décédé des suites de ses blessures.Barto Pedro Orent-Niedzielski, dit \"Bartek\", est la cinquième victime de Cherif Chekatt. Son frère l'a annoncé dimanche 16 décembre sur Facebook. Ce Strasbourgeois d'origine polonaise avait été touché par une balle reçue dans la tête mardi 11 décembre aux abords du marché de Noël de la capitale alsacienne, dans le Bas-Rhin. Il sortait alors d'une boulangerie rue des Orfèvres, accompagné d'une autre victime, le journaliste italien Antonio Megalizzi. À 35 ans, \"Bartek\" était un passionné de bande dessinée Figure de la vie culturelle strasbourgeoise, Barto Pedro Orent-Niedzielski était un passionné de bande dessinée de 35 ans. Citoyen du monde, il parlait plusieurs langues, dont le Yiddish. Des équipes de France 3 l'avaient rencontré deux ans auparavant. Mardi 18 décembre, le bar Les Savons d'Hélène dans lequel \"Bartek\" avait travaillé rendra hommage en musique aux victimes de l'attentat de Strasbourg."	Pierre-Yves Grenu	France 3	12	17	2018
Attentat de Strasbourg : une minute de silence observée à l'Assemblée nationale	L'essentiel JT 20H - Une minute de silence a été observée à l'Assemblée nationale après l'attentat de Strasbourg. Les députés alsaciens de tous bords ont été mis en avant lors des prises de parole.  L'attentat de Strasbourg, qui intervient en pleine crise sociale, a suscité de nombreuses réactions politiques. Après cette apostrophe pendant des semaines au sujet des gilets jaunes, les députés ont oublié leurs différends pendant quelques instants à l'Assemblée nationale. Ils ont observé une minute de silence pour rendre hommage aux victimes de l'attaque. Ce sujet a été diffusé dans le journal télévisé de 20H du 12/12/2018 présenté par Gilles Bouleau sur TF1. Vous retrouverez au programme du JT de 20H du 12 décembre 2018 des reportages sur l’actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	12	11	2018
Attentat de Strasbourg : une vidéo d'allégeance à l'État islamique retrouvée	"Une clef USB appartenant à Cherif Chekatt a été retrouvée par les enquêteurs. Elle prouve que l'auteur de l'attentat de Strasbourg (Bas-Rhin) avait fait allégeance à l'État islamique.Nouvelle avancée dans l'enquête sur l'attentat du marché de Noël de Strasbourg dans le Bas-Rhin. Lors d'une nouvelle perquisition au domicile de Cherif Chekatt, les enquêteurs auraient retrouvé une clef USB contenant une vidéo d'allégeance à l'État islamique. \"Une vidéo qui intervient une semaine après que l'État islamique a revendiqué l'attentat de Strasbourg. Une revendication d'abord jugée opportuniste par Christophe Castaner le ministre de l'Intérieur\", précise la journaliste Angélique Étienne en direct dans la capitale alsacienne. Une personne mise en examen Cinq personnes ont perdu la vie et 11 autres ont été blessées dans l'attentat du marché de Noël de Strasbourg. Angélique Étienne rappelle qu'une personne reste mise en examen, soupçonnée d'avoir fourni l'arme au terroriste Cherif Chekatt pour commettre ses meurtres."	Elsa Pallot	France 2	12	22	2018
Attentat de Trèbes : Richard Lizuray aux côtés des victimes	JT 13H - Le chef de la gendarmerie est arrivé à Carcassonne ce matin du 25 mars 2018 pour assister à la cérémonie en hommage à Arnaud Beltrame.  Le sacrifice du lieutenant-colonel Arnaud Beltrame, est devenu le symbole de l'engagement de la gendarmerie. Richard Lizurey, directeur de la gendarmerie nationale, est venu mettre à l'honneur ce vaillant soldat, qui a perdu la vie en sauvant un otage de l'attentat du supermarché de Trèbes, le vendredi 23 mars 2018. Il a également tenu à rendre visite aux autres victimes et à leurs familles au CHU de Carcassonne. Ce sujet a été diffusé dans le journal télévisé de 13h du 25/03/2018 présenté par Anne-Claire Coudray sur TF1. Vous retrouverez au programme du JT de 13h du 25 mars 2018 des reportages sur l’actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	3	25	2018
Attentat de Trèbes : le récit d'un huis clos entre otage et terroriste	"La femme prise en otage lors de l'attaque du supermarché de Trèbes (Aude) le 23 mars dernier a fait part de sa conversation avec le terroriste aux enquêteurs.Dans une pièce de la supérette, en huis clos, elle est restée 52 minutes aux mains du terroriste. L'hotesse d'accueil du supermarché de Trèbes (Aude) a raconté aux enquêteurs son angoisse le jour de l'attentat du 23 mars dernier qui a couté la vie à quatre personnes. \"Il a dit : 'ben tiens, voilà mon otage !'. Il avait son arme à la main. Il avait l’air content de trouver son otage\", a-t-elle raconté. Sur la demande du terroriste, elle appelle ensuite la gendarmerie de Cacassonne et livre les motivations de l'assaillant. La conversation est enregistrée : \"Bonjour Madame, je suis actuellement euh... prise en otage par un monsieur armé, peut-on entendre. Le monsieur dit qu'il est un soldat de l'État islamique.\" Quand elle raccroche, le terroriste lui dit qu'il n'a pas peur et qu'il est prêt à mourir. \"Je ne suis pas prête à ça\", rétorque-t-elle. Arnaud Beltrame a défié le protocole Le procès verbal détaille aussi les conditions dans lesquelles le colonel Arnaud Beltrame est intervenu pour prendre sa place. Il à l'intervention, sortant du protocole. L'otage est libéré, le colonel se retrouve désarmé aux mains du terroriste. Malgré des tentatives de négociations et un assaut, il perdra la vie."	Elsa Pallot	France 2	7	22	2018
Attentat de Trèbes : le récit du face-à-face entre Radouane Lakdim et Arnaud Beltrame	L'enquête autour des événements tragiques du 23 mars dernier dans l'Aude se poursuit et révèle petit à petit la façon dont se sont déroulés les événements.On en sait désormais un peu plus sur le face-à-face qui a eu lieu entre le colonel Arnaud Beltrame et le preneur d'otages le 23 mars dernier. Les enquêteurs ont pu exploiter, grâce au téléphone du gendarme laissé allumé, les échanges que les deux hommes ont eus pendant ce huis clos. Les mains en l'air, après avoir posé son arme, Arnaud Beltrame prend la place d'une caissière retenue par le terroriste. Après trois heures de face à face, il essaye de le désarmer. Lutte fatale La scène se passe dans la salle des coffres, sans caméra de vidéosurveillance. La lutte lui est fatale. Armé d'un couteau de chasse, l'assaillant lui porte un coup mortel. Le gendarme a également été blessé par deux impacts de balle. Les enquêteurs pensent que le terroriste s'était emparé de son arme. Les analyses balistiques sont toujours en cours.	Elsa Pallot	France 2	3	28	2018
Attentat de Trèbes : les avancées de l'enquête	"L'enquête concernant les événements tragiques du 23 mars dernier dans l'Aude se précise. Les circonstances de la mort du colonel Arnaud Beltrame se dessinent peu à peu.Alors qu'un hommage national est rendu au colonel Arnaud Beltrame ce mercredi 28 mars, les circonstances de sa mort se précisent peu à peu. Devant le supermarché de Trèbes (Aude) où ont eu lieu les événements dramatiques du 23 mars dernier, Anne-Claire Poignard fait le point sur les avancées de l'enquête. Elle raconte que \"selon les premiers éléments de l'enquête, il y a eu un corps à corps entre le gendarme et le terroriste. Il a eu lieu dans la salle des coffres du supermarché et n'a pas été filmé par les caméras de vidéosurveillance.\" Une tentative de désarmer le terroriste ? Arnaud Beltrame aurait tenté de désarmer le terroriste, selon l'hypothèse privilégiée par les enquêteurs. La journaliste poursuit en précisant que \"son autopsie a permis d'établir qu'il avait été touché mortellement à la gorge par l'arme blanche du terroriste, en l'occurrence un couteau de chasse. Il a également été touché par balle au pied et au bras. Les circonstances exactes de cet affrontement restent à préciser, c'est tout le sens des investigations qui sont toujours en cours.\""	Thomas Horeau	France 2	3	28	2018
