title	description	Authors	Source	Publication Month	Publication Day	Publication Year
Agriculture : un virus menace les tomates	Un nouveau virus menace les cultures de tomates. Il décime des plantations dans plusieurs pays européens.Ce sont des signes qui doivent alerter. Décoloration, marbrure, déformation... Un nouveau virus affecte les tomates, poivrons et piments. Apparu en 2014 en Israël, puis l'année suivante en Jordanie où il a décimé 100% de la production, il s'est depuis propagé à l'échelle planétaire. Selon l'Anses (Agence nationale de sécurité sanitaire de l'alimentation, de l'environnement et du travail), il pourrait bientôt atteindre la France. Pas de risque pour l'homme Le virus se transmet par les semences, plants ou fruits infectés. Un simple contact suffit à sa diffusion via un outil agricole, un oiseau ou la main de l'homme. La production de tomates sur le sol français est élevée et à ce jour aucun antidote n'est connu. De quoi alimenter les pires craintes pour la filière. Enfin, le virus n'est pas dangereux pour l'homme ni les animaux.	Pierre-Yves Grenu	France 3	2	4	2020
Agriculture : une épidémie menace les tomates	Le ToBRFV est désormais aux portes de l'Hexagone et les autorités sanitaires lancent l'alerte. Apparu en 2014 en Israël, ce virus s'est notamment répandu en Europe, où il a décimé une partie des plantations de nos voisin Espagnoles et Néerlandais.  L'Agence nationale de sécurité sanitaire a lancé ce mardi une alerte concernant le ToBRFV. Un virus à l'origine d'une maladie très virulente qui s'attaque aux cultures de tomates, mais aussi de piments et de poivrons. Elle peut détruire la totalité de la production d'une exploitation. Y a-t-il un risque pour les agriculteurs et les consommateurs ? Ce sujet a été diffusé dans le journal télévisé de 20H du 04/02/2020 présenté par Gilles Bouleau sur TF1. Vous retrouverez au programme du JT de 20H du 4 février 2020 des reportages sur l’actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	2	4	2020
Agroalimentaire : les perdants du confinement	"Avec la crise sanitaire du Covid-19, on aurait pu penser que le secteur de l’agroalimentaire serait épargné par la crise. Pourtant, il a enregistré une baisse de près du quart de son chiffre d’affaire.Des rayons de supermarché dévalisés, des caddies de courses pleins à déborder, ce sont des images qui ont marqué les derniers mois. Une profusion qui laisserait croire que la crise sanitaire a profité à l’industrie alimentaire. Un recul historique du chiffre d’affaires a pourtant été enregistré pendant cette période : -22%. Des dizaines d’entreprises sont en danger. Comment s’explique ce paradoxe ? Plus de gâteaux maisons, moins de biscuits achetés Dans cette biscuiterie de région parisienne, les ventes se sont effondrées : -80% dès le lendemain du confinement. \"C’est le produit qui a été le plus impacté par la crise, car c’est un produit festif et avec le confinement, il a été le premier à être pénalisé dans notre gamme\", assure Christian Astruc, président de la biscuiterie Astruc. Les ventes ont également pâti de l’engouement des Français pour les pâtisseries maison."	Elsa Pallot	France 2	5	26	2020
Aide au Liban : une assistance sous surveillance	Comment cette aide va-t-elle être répartie équitablement ? “C’est tout l’enjeu des autorités françaises, c’est même une priorité. Rappelez-vous, quelques jours après la catastrophe, quand Emmanuel Macron est venu ici à Beyrouth, il a promis aux Libanais qui l’interpellaient que les aides allouées iraient vers ceux qui en ont le plus besoin. Quelques jours plus tard, au moment de la conférence des donateurs entre les grandes puissances, la question a aussi été posée sur la table”, explique le journaliste Benjamin Delombre en direct de Beyrouth. La ministre des Armées, promet donc une surveillance Comment empêcher que les dons provenants de l’Hexagone soient détournés ou revendus au marché noir ? Pour éviter la corruption, le gouvernement français souhaitait travailler en direct avec des ONG sans passer par les autorités locales. Mais face à l’ampleur des cargaisons, il s’appuie aussi sur l’armée libanaise. Florence Parly, la ministre des Armées, promet donc une surveillance.	Elsa Pallot	France 2	8	13	2020
Aides : 130 milliards de prêts pour les PME	"Plus de 600 000 entreprises françaises ont bénéficié de prêts garantis par l'État, mais le risque de surendettement est réel.Depuis des mois, des entreprises comme les hôtels, restaurants ou petits commerces sont maintenus sous perfusion grâce notamment au prêt garanti par l'État. Au total, 630 000 entreprises en ont déjà bénéficié du PGE, soit 128,7 milliards d'euros distribués. Parmi elles, une boutique de déguisement à Marseille (Bouches-du-Rhône). En l'absence de fêtes, les costumes ne se vendent plus. La gérante a demandé un prêt de plus de 100 000 euros, dont la moitié a déjà été consommée : \"j'aurais été en dépôt de bilan, en cessation de paiement, ça aurait été catastrophique, heureusement qu'on a eu ce PGE\". Le risque du surendettement Une aide qu'il faudra rembourser dès le mois d'avril. Une perspective qui inquiète la gérante : \"je pensais rembourser 50% à la date et les autres 50% sur trois, quatre ans. Je ne pourrais pas le rembourser entièrement, c'est impossible\", explique la gérante. Les entreprises peuvent demander un report et commencer à rembourser leur prêt en 2022. Quand les aides cesseront, le principal danger pour les petits patrons est le surendettement. Certains experts prédisent une hausse de plus de 20% des faillites d'entreprises d'ici l'année prochaine."	Elsa Pallot	France 2	12	28	2020
Aides de l’État à l'économie : qui paiera la facture ?	"Le chômage partiel va coûter 11 milliards d'euros pour deux mois de confinement. Le report des charges sociales et fiscales vont coûter 35 milliards d'euros. Comment rembourser ces milliards d'euros nécessaires ?Quel sera le coût du Covid-19 pour l'économie française et qui paiera le déficit ? Les chantiers et les usines sont à l’arrêt, les restaurants et les bars sont fermés. Un tiers de l'économie française est en panne. \"J'ai fait une comparaison avec la grande récession de 1929 parce que je ne vois pas dans le passé proche d'autres comparaisons en terme de choc économique\", explique le ministre de l’Économie Bruno Le Maire. La France creuse sa dette Pour soutenir l'économie, le plan de soutien du gouvernement est réévalué à 50 milliards d'euros. Mais la facture pourrait être bien plus élevée car les dépenses explosent. L’État a déboursé 11 milliards d'euros pour le chômage partiel, soit plus de deux milliards de plus que les prévisions. Le report des charges sociales et fiscales va couter 35 milliards d'euros. Pour l'instant, des hausses d’impôt pour les particuliers ne sont pas prévues."	Elsa Pallot	France 2	4	7	2020
Aides à domicile : le gouvernement va revaloriser les salaires	"Le gouvernement va faire un geste pour augmenter les salaires des aides à domicile. Il en partagerait la charge avec les départements.Elise Bekono, qui vient chaque jour en aide à trois personnes âgées, montre ses fiches de paye aux journalistes de France Télévisions : elle est payée au SMIC. \"1 232 euros, ce n'est pas assez, c'est vraiment insignifiant\", commente-t-elle. Le salaire moyen dans le secteur de l'aide à domicile est de 900 euros nets par mois. Une profession oubliée ? Si les soignants ont été revalorisés durant l'été 2020, ce n'est pas le cas des auxiliaires de vie. Pour financer les augmentations, l'État et les départements pourraient mettre 200 millions d'euros sur la table. C'est insuffisant pour les professionnels du secteur, qui demandent 500 millions d'euros. Pour le moment, de nombreux salariés \"partent vers les hôpitaux\" où ils sont mieux payés, indique le secrétaire général de l'ADMR, Thierry d'Aboville. Les revalorisations seront débattues la semaine du 19 octobre à l'Assemblée pour une entrée en vigueur au premier semestre 2021."	Elsa Pallot	France 2	10	13	2020
Air France : 7 500 postes supprimés	"Après Airbus, c'est la compagnie Air France qui doit dévoiler son plan de restructuration qui comprend la suppression de 7 500 postes de la compagnie nationale.Ce vendredi 3 juillet, une réunion s’est déroulée avec les syndicats et la direction d'Air France. Le point sur la situation avec notre journaliste Christelle Méral. \"Nous attendons toujours les résultats du comité d’extraordinaire. Il doit annoncer l’ampleur du plan de restructuration et des suppressions de postes à venir. Les syndicats ont déjà fait valoir leur opposition, deux rassemblements ont été organisés à Roissy et à Nantes\", détaille notre journaliste en direct de Montreuil (Seine-Saint-Denis). Les syndicats redoutent des licenciements massifs 7 500 suppressions de postes sont envisagées : 6 500 pour Air France et environ 1 000 pour la filiale Hop. Une coupe dans les effectifs qui serait assurée par d’une part, des départs à la retraite non remplacés et d’autre part, des départs volontaires de l'entreprise. Une mesure qui ne serait pas suffisante, estiment les syndicats qui redoutent des licenciements secs massifs. Ce serait une première pour la compagnie nationale."	Pierre-Yves Grenu	France 3	7	3	2020
Air France : des masques pour tous ?	"Les images d’un vol Air France Paris-Marseille bondé, dans lequel les passagers étaient très loin de respecter la distanciation sociale, ont choqué les Français.C’est une première décidée dans l’urgence. Depuis lundi 20 avril, Air France distribue, à ses frais des masques, à certains de ses passagers. \"Dans les cas où la distanciation n’est pas possible\", précise la compagnie aérienne. L’objectif est d’éviter une scène comme celle filmée par une équipe de France Télévisions, samedi 18 avril, lors d’un vol Paris-Marseille. L’avion est complet, et les passagers contraints de s’asseoir côte à côte, parfois sans masque. La compagnie assure fournir des masques à tous ses voyageurs \"Dans la file, pour monter dans l’avion, ils nous disent de rester à un mètre et dès qu’on arrive dans l’avion, on est tous agglutinés\", raconte un passager. \"Au lieu de mettre un avion, on devrait en mettre deux, même si ce n’est pas économique\", commente une passagère. Désormais, quand elle ne peut laisser un siège libre entre deux voyageurs, la compagnie assure fournir systématiquement un masque de type chirurgical à chaque passager. Une démarche insuffisante selon certains chercheurs."	Elsa Pallot	France 2	4	20	2020
Air France : des prêts de 7 milliards d'euros pour sauver la compagnie	Le ministre de l'Économie a annoncé un plan d'aide historique pour sauver la compagnie Air France. Bruno Le Maire a cependant précisé qu'il y aurait certaines contreparties.  Pour venir en aide à Air France, l'Etat va prêter directement trois milliards d'euros à la compagnie. Les banques vont également apporter quatre milliards d'euros sous forme d'emprunt garanti à 90% par les pouvoirs publics. Un soulagement pour cette société comptant près de 46 000 salariés dans le pays. Bruno Le Maire a cependant annoncé qu'il y aurait des conditions en termes de rentabilité mais aussi écologiques à ce plan d'aide. Que faut-il savoir sur ces contreparties ? Ce sujet a été diffusé dans le journal télévisé de 13H du 25/04/2020 présenté par Anne-Claire Coudray sur TF1. Vous retrouverez au programme du JT de 13H du 25 avril 2020 des reportages sur l'actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	4	25	2020
