title	description	Authors	Source	Publication Month	Publication Day	Publication Year
Affaire Bettencourt : la procédure d'instruction validée	Revers pour Nicolas Sarkozy et ses défenseurs dans l'affaire Bettencourt. Il demandait l'annulation de la procédure en dénonçant l'attitude partiale du juge qui l'avait mis en examen pour abus de faiblesse. La cour d'appel de Bordeaux a validé l'essentiel de cette procédure. Nicolas Sarkozy espérait que sa mise en examen serait annulée. La justice a validé les 3 ans d'instruction des 3 magistrats. Depuis des mois, les accusations se focalisaient sur l'éventuel impartialité d'un juge. Pour expertiser l'état de santé de Liliane Bettencourt, le juge Gentil avait choisi le docteur Sophie Gromb. Chef de service de médecine légale, elle fut aussi son témoin de mariage. Pour les avocats des mis en examen, il s'agissait d'une faute impardonnable. Pour la cour d'appel de Bordeaux, aucun élément ne permet d'établir que cela ait pu interférer sur l'impartialité ou l'indépendance de l'expert. Une décision dont se félicite la famille Bettencourt. Ni Sarkozy, actuellement a Washington, ni son avocat n'ont souhaite réagir. Ils attendent la prochaine étape.	""	France 2	9	24	2013
Affaire Bettencourt : la réaction de Jean-Marc Ayrault	Alors voyons maintenant comment on a réagi à gauche, et du côté notamment de l'exécutif. On va écouter le premier ministre Jean-Marc AYRAULT. SONORE	""	France 2	3	21	2013
Affaire Bettencourt : les personnes impliquées	On verra dans un instant quel impact et quelle réplique, à droite, a entrainé la décision du juge GENTIL. Mais avant cela, les faits. Comment en est-on arrivé là ? Outre Nicolas SARKOZY, quels sont les personnages de cette affaire ? Qui était hier soir face aux juges ? Et sur quoi repose cette mise en examen.? En toile de fond, le financement de la campagne de l'ancien chef de l'Etat. Anne-Charlotte HINET, Bruno GIRODON	""	France 2	3	21	2013
Affaire Bettencourt : les suites	La Cour de cassation ne se prononce pas sur le déssaisissement des trois magistrats qui instruisent l'affaire Bettencourt et notamment du juge Gentil. Les avocats des principaux mis en examen ont décidé de lancer un nouveau recours. A Larmor-Baden, l'ex.	""	France 2	6	20	2013
Affaire Bettencourt : où en est la procédure ?	qui a abouti, entre autres, à la mise en examen de Nicolas Sarkozy. Bonsoir Dominique Verdeilhan. Allons droit au but. Est-ce que cela compromet la procédure. Dominique Verdeilhan : Un des avocats du dossier que j'ai joint m'a confirme que dès jeudi prochain, lors d'une audience, la défense va demander l'annulation de cette expertise. Ils ont préféré cette voie à la demande de desaississement ou à la récusation du juge. Mais la partie n'est pas gagnée. De fait, rien ne condamne l'amitié entre professionnels de la justice. Et ce sont trois juges qui sont saisis de la procédure Bettencourt. Enfin, l'expertise incriminée a été menée par 5 praticiens. Bref, d'autres rebondissements ne sont pas a écarter. David Pujadas : Merci Dominique. Les suites de l'enquête, en Grande-Bretagne, sur le meurtre a l'arme blanche d'un soldat a Londres.	""	France 2	5	30	2013
Affaire Cahuzac : le point sur l'enquête	Un mot de la Commission d'enquête parlementaire qui était chargée de statuer sur l'attitude du gouvernement juste avant la révélation de l'affaire Cahuzac. La question était simple : le Président de la République, le Premier ministre étaient-ils au courant de la situation ? Les conclusions ne révèlent pas de dysfonctionnements. Mais à droite, on estime que l'exécutif est bien vite exonéré de ses responsabilités. parlementaire chargée de statuer sur l'attitude du.	""	France 2	9	18	2013
Affaire Cahuzac : retour sur un mensonge	Bonsoir Dominique VERDEILHAN, vous nous direz dans un instant pourquoi Jérôme Cahuzac a changé de pied, pourquoi il a décidé de dire la vérité. D'abord, on revient précisément sur le mensonge. Pendant des mois, l'ancien ministre du Budget a assuré avec aplomb qu'il ne possédait pas et n'avait jamais possédé de compte en Suisse. Franck GENAUZEAU	""	France 2	4	1	2013
Affaire Cahuzac : séance glaciale à l'Assemblée nationale	Voilà pour cette déclaration à la mi-journée. Elle n'a pas calmé l'opposition. Le gouvernement a été bombardé de questions à l'Assemblée nationale, après un conseil des ministres à l'ambiance, semble-t-il, glaciale. La journée racontée par Guillaume DARET, Bruno GIRODON	""	France 2	4	2	2013
Affaire Dekhar : l'hébergeur du tireur mis en examen	"Un rebondissement dans l'affaire Abdelhakim Dekhar, qui avait tiré à La Défense et dans les locaux du journal \"Libération\". l'homme qui l'avait hébergé à Courbevoie, et qui avait aidé la police à le retrouver, a été mis en examen. Son témoignage avait été décisif dans l'arrestation d'Abdelhakim Dekhar. Mercredi 20 novembre, la police traque celui qui a tiré sur un photographe de \"Libération\". Un homme se présente au commissariat de Courbevoie. Il explique avoir hébergé chez lui le tireur présumé. Il a expliqué qu'il était parti quelques jours en congé à l'étranger et qu'il était rentré chez lui le 18 novembre au soir. Le lendemain il avait vu les photos dans la presse, et reconnu le visage de son ami. Mais l'homme de 32 ans n'avait pas tout dit aux enquêteurs. Jeudi dernier, il a à nouveau été entendu par la police criminelle. Ses déclarations ont évolué. Selon lui, il savait que le tireur présumé était Dekhar deux jours avant qu'il ne le dénonce. Entre-temps il l'aurait aidé à démonter son arme et à la cacher en plusieurs endroits. Un fusil à pompe qui n'a pas été retrouvé. L'homme est mis en examen pour destruction de preuves et recel de malfaiteur, mais laissé libre. Abdelhakim Dekhar refuse toujours de s'exprimer sur les faits. Il a entamé une grève de la faim dans sa cellule."	""	France 2	12	15	2013
Affaire Leonarda : François Hollande trop indécis ?	Bonsoir Nathalie Saint-Cricq. Le Président a tenté une nouvelle fois de faire la synthèse ? Quel est le bilan ce soir. Nathalie Saint-Cricq : Il a voulu plaire à tout le monde, et il n'a réussi à ne satisfaire personne. La fameuse synthèse a la Hollande ressemble a l'incapacité a trancher. La gauche de la gauche trouve que ce n'est pas assez, la droite de la gauche trouve que c'est trop, l'opposition, les associations et Leonarda et sa famille protestent. C'est politiquement désastreux. Laurent Delahousse : On a vécu une étrange séquence politique à la mi-journée, de l'Elysée au Kosovo. Nathalie Saint-Cricq : Ce dialogue par médias interposés entre le chef de l'Etat d'un côté, et Leonarda et son père de l'autre, c'est inédit. F. Hollande et sa main tendue, Leonarda qui la refuse et pose ses conditions. L'image du chef de l'Etat n'en sort pas grandie.	""	France 2	10	19	2013
Affaire Leonarda : informations sur sa famille	On en sait plus depuis hier sur la famille de Leonarda. Si le droit d'asile lui a été refuse, c'est peut-être parce que son père ne faisait pas tout ce qui était en son pouvoir pour s'intégrer. Il n'a que très peu travaille depuis son arrivée en France il y a 5 ans. Par deux fois aussi, il est passe devant le juge des enfants pour mauvais traitements. Désormais, ils vivent dans cette maison au nord du Kosovo. Loernada, ses frères et soeurs, son père et sa mère. La maison leur a été prêtée pour un an parle gouvernement Kosovar. Leonarda dit vouloir rentrer. Ma maison est en France, mon école aussi, tout le monde m'attend. Ici, j'ai peur de sortir dehors. Sur la table de la cuisine, le récipissé de demande d'asile, une demande qui leur a toujours été refusée. L'histoire dure depuis bientôt cinq ans. Le 26 janvier 2009, la famille entre en France de façon irrégulière. Elle dépose vainement plusieurs demandes d'asile devant l'Office de protection des réfugiés (Ofpra). Motif : ils ne peuvent pas justifier de persécution au Kosovo. La famille épuise tous les recours juridiques. Pendant 4 ans, ils vivent dans ce centre d'hébergement dans le Doubs. Selon plusieurs témoignages, le père de famille n'aurait pas eu un comportement exemplaire. Il n'a jamais réellement chercher a trouver du travail. Il tapait sur ses enfants. Les enfants ont dépose plainte avant de la retirer. La suite est une expulsion prévue à un détail près : il y a une semaine, Leonarda n'était pas avec sa famille au moment où les policiers se présentent à son domicile. Elle était en sortie scolaire avec sa classe. L'expulsion est devenue l'objet de toutes les polémiques.	""	France 2	10	17	2013
Affaire Leonarda : l'intervention de Manuel Valls	"L. Delahousse : On vous retrouvera tout à l'heure si vous avez des résultats. Un épisode médiatique surprenant ces derniers jours, le dernier chapitre en date de l'affaire Leonarda, c'est l'intervention de Manuel Valls qui a souhaité apporter son point de vue. Sa parole était très attendue. Dans les colonnes du \"Journal du Dimanche\", Manuel Valls affirme qu'il assume ses responsabilités et affiche une certitude: la famille Dibrani ne reviendra pas. Martelant qu'il n'y a pas eu de faute du préfet, ni des forces de l'ordre, il salue toutefois la proposition de François Hollande, que la jeune fille puisse rentrer seule en France poursuivre ses études. Manuel Valls se dit sensible à la situation de la collégienne mais reste ferme malgré les mobilisations lycéennes. Sa boussole politique à lui, c'est la fermeté, et il le rappelle. Avec ses conseillers, il est en contact permanent avec Paris et il rentre plus tôt que prévu des Antilles pour régler le dossier avec le président. Manuel Valls est le personnage politique épargné par l'affaire Leonarda. Il n'a pas su empêcher la polémique, mais il n'est pas le perdant car la famille va rester expulsée et il a l'opinion pour lui. Plus que jamais, il y a deux lignes au gouvernement: celle incarnée par Manuel Valls et celle défendue par le reste de la gauche."	""	France 2	10	20	2013
Affaire Leonarda : la manifestation des lycéens	Certaines figures politiques étaient dans le cortège, comme Clémentine Autain. C'est une manif de lycéens, alors je voudrais qu'on donne la parole aux lycéens et pas aux partis politiques. Pas forcément bien accueillie. On est ici pour Leonarda et Khatchit, pour tous les expulsés de France qui regagnent leur pays. Plus prudent, Jean-Luc Mélenchon n'a pas défilé. C'est dans un café proche qu'il demande la démission de Manuel Valls. Bien sûr qu'il doit s'en aller, pour des raisons de morale, d'éthique, et d'ordre public qui s'imposent quand on voit le trouble qu'il a créé. Dans quelques heures, les lycéens seront en vacances. Maintiendront-ils leur mobilisation ? Signe de l'attention que leur porte le gouvernement, certains d'entre eux ont été reçus au ministère de l'intérieur cet après-midi.	""	France 2	10	18	2013
Affaire Leonarda : les lycéens mobilisés	La polémique toujours très vive après l'expulsion de Leonarda, cette collégienne interpellée lors d'une sortie scolaire. Les derniers éléments sur le parcours de sa famille. Des milliers de lycéens ont défilé, 1 lycée sur 5 a été bloqué à Paris. Valls t'es foutu, la jeunesse est dans la rue. Des slogans hostiles au ministre de l'Interieur. 24 heures après l'affaire Leonarda, des milliers de lycéens ont répondu à l'appel des syndicats étudiants. L'éducation, c'est pour tous, avec ou sans papiers. On est tous dans la rue pour montrer notre colère. Une élève est virée parce qu'elle est immigrée ! Cela ne se fait pas. Il y a toujours du racisme dans nos gouvernements. Ils étaient 2.500 selon la police, 10.000 selon les organisateurs. Le cas de la jeune Leonarda n'est pas unique. L'expulsion d'un jeune Arménien de 19 ans mobilise les lycéens. Il a été expulse samedi dernier, après un vol dans un magasin. Ce n'est pas normal, il commencé sa scolarité et n'a pas pu la finir. La manifestation s'est dispersée dans le calme. Manifestations en région, comme ici à La Rochelle, ou encore à Avignon. A Amiens, le lycée s'est mobilisé pour cette jeune Arménienne. Un sit-in a été organisé sur les marches, appuyé par les professeurs et la direction. Un avis d'expulsion la menace, elle et sa famille. Leur demande de régularisation a été rejetée.	""	France 2	10	17	2013
Affaire Leonarda sur www.francetvinfo.fr	Vous trouverez les derniers développements de l'affaire Leonarda sur notre site internet francetvinfo.fr.	""	France 2	10	17	2013
