title	description	Authors	Source	Publication Month	Publication Day	Publication Year
"\"Gilets jaunes\" : 9e samedi de mobilisation à Paris"	"Le 12 janvier, les \"gilets jaunes\" participent à leur 9e samedi de mobilisation. Le récit de la matinée à Paris.À Bercy, à Paris, ce samedi 12 janvier, plusieurs centaines de \"gilets jaunes\" se sont donné rendez-vous. Un rassemblement dans le calme, mais les manifestants veulent maintenir la pression. \"J'ai l'impression que si on n'est pas là, il ne se passe rien\", confie une manifestante. \"C'est un mouvement qui a le mérite d'exister\", ajoute un autre \"gilet jaune\". Quatre manifestations dans la capitale Pour ce 9e weekend de mobilisation, 5 000 policiers et gendarmes ont été mobilisés, uniquement sur Paris. Une manifestation considérée à haut risque, par les autorités. Les \"gilets jaunes\" que France 3 a rencontrés ce matin se voulaient pacifiques. \"Je n'ai pas le visage caché. On est des mères de famille\", souligne ainsi une manifestante. En tout, quatre manifestations se dérouleront à Paris, ce samedi, toutes déclarées en préfecture. Deux auront lieu ce matin, dont la principale est partie de Bercy pour rejoindre la place de l'Étoile. Deux autres auront lieu cet après-midi, dont un rassemblement place de la République."	Pierre-Yves Grenu	France 3	1	12	2019
"\"Gilets jaunes\" : Bourges au cœur du 9e samedi de mobilisation"	"Samedi 12 janvier, des \"gilets jaunes\" se sont donné rendez-vous à Bourges (Cher) pour ce 9e samedi de mobilisation.Certains leaders des \"gilets jaunes\" avaient appelé à un grand rassemblement à Bourges (Cher), samedi 12 janvier. Près d'un millier de personnes sont réunies à l'extérieur du centre-ville, comme l'a demandé la préfète du département. Certains sont venus de loin, comme ces manifestants partis vendredi soir de Castres (Tarn). Le \"sens de l'effort\" fait débat Ces \"gilets jaunes\" ont bien sûr entendu, comme tout le monde, la petite phrase d'Emmanuel Macron, vendredi, sur le \"sens de l'effort\". \"Lui, il ne l'a pas oublié un moment, le sens de l'effort ? Avec l'ISF qu'il a supprimé, entre autres ?\" interroge un \"gilet jaune\". À l'intérieur du centre-ville historique de Bourges, pendant que des employés municipaux finissent de protéger des équipements, le maire de la ville fait une tournée pour rassurer ses administrés. Les commerçants, quant à eux, sont partagés. Certains veulent ouvrir leur boutique tandis que d'autres resteront fermés par crainte des débordements."	Pierre-Yves Grenu	France 3	1	12	2019
"\"Gilets jaunes\" : Bourges se prépare à \"l'acte 9\""	"Vendredi 11 janvier, la préfète du Cher a annoncé l'interdiction de tout rassemblement à Bourges, alors qu'un collectif de \"gilets jaunes\" appelle, sur Facebook, à un rassemblement dans la ville, samedi.Depuis ce vendredi 11 janvier au matin, plusieurs vitrines du centre-ville de Bourges (Cher) sont désormais protégées par des planches de bois. Pour ces menuisiers, c'est une course contre-la-montre pour assurer les commandes. En ce weekend de soldes, crucial pour les commerçants, difficiles de fermer. \"On a prévu d'ouvrir\", confie tout de même Marie Redouin, commerçante. \"On est pacifiques\" Vendredi matin, la préfecture a interdit dans un arrêté tout rassemblement dans le centre-ville. L'objectif de la préfecture n'est pas d'empêcher la manifestation, mais d'éviter des débordements, selon elle. Une décision saluée par le maire UDI de la ville, Pascal Blanc. Cet arrêté sera-t-il respecté par les \"gilets jaunes\" ? Ceux rencontrés par France 3 assurent que oui. \"On est pacifiques et on ne veut pas qu'il y ait des gars qui arrivent et qui cassent. Parce qu'on sait très bien qu'il va y avoir des gens qui vont venir casser\", rappelle d'ailleurs l'un des manifestants. Sur les réseaux sociaux, d'autres \"gilets jaunes\" appellent, eux, à investir le centre-ville."	Philippe Denis	France 3	1	11	2019
"\"Gilets jaunes\" : Christophe Castaner plus que jamais menacé"	"Attaqué par les députés lors des questions au gouvernement, puis convoqué devant les sénateurs, Christophe Castaner a dû rendre des comptes mardi 19 mars. Et ce après les violences en marge de l'acte 18 des \"gilets jaunes\" il y a trois jours. En direct de la place Beauvau, Patricia Issa.Le ministre de l'Intérieur ne songerait pas à démissionner après les violences en marge de l'acte 16 des \"gilets jaunes\" sur les Champs-Elysées. \"Pour l'instant, Christophe Castaner a toujours le soutien d'Emmanuel Macron, dont il est l'un des ministres les plus proches. D'ailleurs, Emmanuel Macron ne peut pas se permettre d'ouvrir une crise politique, alors que la priorité est de clore le Grand débat national dans de bonnes conditions\", souligne la journaliste de France 3 Patricia Issa en duplex de la place Beauvau à Paris. Un ministre sur la sellette \"Toujours est-il que Christophe Castaner est un ministre affaibli. Un député de la majorité me confiait que son avenir dépend maintenant des prochains samedis de mobilisation, et de sa capacité à gérer d'éventuels débordements\", rajoute Patricia Issa. Les oppositions demandent toujours la démission du ministre de l'Intérieur. Les forces de l'ordre douteraient elles de ses capacités."	Philippe Denis	France 3	3	19	2019
"\"Gilets jaunes\" : Christophe Castaner sur le gril"	"Le ministre de l'Intérieur était convoqué au Sénat mardi 19 mars après les violents heurts qui ont émaillé l'acte 18 des \"gilets jaunes\" samedi 16 mars.Rude journée pour Christophe Castaner. Entre huées et applaudissements, le ministre de l'Intérieur a été pris pour cible mardi 19 mars dès le début des questions au gouvernement à l'Assemblée nationale. \"Après 18 semaines de manifestations, vous n'êtes toujours pas capable de garantir l'ordre public\", lui a lancé Éric Diard, député LR des Bouches-du-Rhône. Avant que Christian Jacob, président du groupe LR, n'en remette une couche en évoquant le week-end au ski du président et les soirées animées du ministre de l'Intérieur. Sous le feu des critiques Quelques minutes plus tard, convoqué par les sénateurs, Christophe Castaner est de nouveau sous le feu des critiques. \"Ne considérez-vous pas que vous avez une responsabilité personnelle ?\", lui a asséné Sophie Prima, présidente LR de la commission des affaires économiques, au sujet des violences de samedi dernier. Christophe Castaner devra à nouveau s'expliquer, cette fois devant les députés, le 27 mars."	Philippe Denis	France 3	3	19	2019
"\"Gilets jaunes\" : Jérôme Rodrigues porte plainte après sa blessure à l'œil"	"Jérôme Rodrigues, figure du mouvement des \"gilets jaunes\", a été blessé à l'œil lors de la onzième journée de mobilisation à Paris. Une enquête est en cours.Il est un peu moins de 17 heures à Paris, samedi 26 janvier, place de la Bastille. Manifestants et forces de l'ordre se font face depuis déjà une bonne heure. À plusieurs reprises, les policiers tentent de reprendre la place, lorsqu'au pied de la colonne de Juillet, une détonation se fait entendre, avant qu'un homme ne s’effondre au sol. Il s'agit de Jérôme Rodrigues, figure des \"gilets jaunes\" en région parisienne. Il est blessé à l'œil droit. Que s'est-il passé ? A-t-il été victime d'éclats d'une grenade de désencerclement, d'un tir de lanceur de balles de défense, ou encore d'un autre projectile ? Tir de lanceur de balles de défense ou projectile de grenade ? Quelques instants plus tôt, Jérôme Rodrigues filmait en direct avec son téléphone. Sur la vidéo, on entend plusieurs personnes s'adressant aux forces de l'ordre, leur intimant de ne pas viser la tête. C'est à cet instant précis que Jérôme Rodrigues est blessé. Son avocat a déposé plainte : selon lui, il aurait été visé par un tir de lanceur de balles de défense. Selon un proche de l'enquête, ce serait un projectile de grenade de désencerclement retrouvé à côté du blessé qui l'aurait touché. L'IGPN, la police des polices, a été saisie afin que les circonstances dans lesquelles cette blessure est intervenue soient établies."	Thomas Horeau	France 2	1	27	2019
"\"Gilets jaunes\" : Jérôme Rodrigues, blessé à l’œil, a porté plainte"	"Que s'est-il passé samedi 26 janvier en fin d'après-midi place de la Bastille à Paris lors du onzième samedi de mobilisation des \"gilets jaunes\" ? Gravement blessé à l'œil, Jérôme Rodrigues met en cause les policiers et a porté plainte pour violences volontaires.La scène a lieu en fin de manifestation sur la place de la Bastille à Paris : quelques échauffourées, des \"gilets jaunes\" tentent d'ériger une barricade. De l'autre côté de la place, une charge de police, un homme s'écroule : il s'agit de Jérôme Rodrigues, figure des \"gilets jaunes\" et qui a lui-même filmé la scène. On y aperçoit le jet d'une grenade de désencerclement presque à ses pieds, avant qu'il ne s'effondre. Il est ensuite évacué vers un hôpital parisien et témoigne ce soir : \"J'ai subi deux attaques de la part de la police. Une grenade qui m'arrive aux pieds, qui m'assourdit et qui m'étourdit, trois secondes après l'impact de la LBD 40. J'ai bien un impact de balle sur l'œil\". Tir de LBD 40 oui éclat de grenade ? Les circonstances sont confuses. Plainte déposée contre X Quelques instants avant d'être touché, alors qu'il filmait, on l'entend inciter les manifestants à quitter les lieux pacifiquement. \"Demandez à tous les jaunes de rentrer, de partir\". Juste avant sa chute un de ses voisins semble s'adresser à un policier porteur de LBD. Michel Delpuech, préfet de police, indique qu'une enquête de l'IGPN est ouverte et pour lui il ne s'agit sans doute pas d'un tir de LBD. \"Le LBD a été utilisé à 18 reprises et selon les informations qui ont été remontées à l'heure où je vous parle il n'y a aucune concordance ni de temps ni de lieu avec la blessure\". La blessure de Jérôme Rodrigues a aussitôt suscité une vive émotion chez les \"gilets jaunes\" comme dans le Loiret, où un hommage lui a été rendu. Jérôme Rodrigues a porté plainte contre X pour violences volontaires et saura dans quelques jours s'il peut récupérer l'usage de son œil."	Philippe Denis	France 3	1	27	2019
"\"Gilets jaunes\" : Rennes vient en aide de ses commerçants"	"À Rennes (Ille-et-Vilaine), les commerçants touchés par les manifestations des \"gilets jaunes\" peuvent s'adresser à un guichet unique dans leur ville pour faciliter leurs démarches.À Rennes (Ille-et-Vilaine) comme dans d'autres grandes villes, les manifestations et les dégâts se répètent tous les samedis. Pour soutenir les commerçants directement affectés, la ville de Rennes à mis en place une cellule d'urgence, un guichet unique. Par exemple, ceux qui ont dû baisser le rideau de leur magasin peuvent avoir recours plus facilement au chômage partiel. Simplifier les démarches administratives \"On a mis en place un dispositif allégé et rapide d'activité partielle pour les personnes qui ont du personnel. Pour les autres, il y a des mesures sociales et fiscales qui renvoient à des allègements de charges ou des calendriers de versement renégociés\", explique Philippe Alexandre, directeur départemental Direccte. Ce dispositif devrait simplifier les démarches administratives des commerçants. Pour l'instant, seuls une vingtaine d'entre eux ont demandé des aides à l'État."	Pierre-Yves Grenu	France 3	3	30	2019
"\"Gilets jaunes\" : Valence se barricade"	"Pour le douzième samedi de mobilisation des \"gilets jaunes\", Valence (Drôme) se prépare à accueillir entre 6 000 à 10 000 manifestants.À Valence (Drôme), les artisans posent les dernières planches pour protéger les vitrines des commerçants, en amont de la nouvelle mobilisation des \"gilets jaunes\", samedi 2 février. Depuis quelques jours, c'est devenu leur seule activité. \"Ça fait deux jours que l'on est harcelé au téléphone. On reçoit des demandes de tous les côtés pour des sécurisations de vitrines. On essaie de répondre au maximum, malheureusement on est obligé d'en refuser quelques-unes\", explique un artisan. Toute la semaine, les services municipaux ont rangé le mobilier urbain et tout ce qui pourrait servir de projectiles, comme les grilles d'arbres ou les poubelles en métal. Entre 6 000 et 10 000 manifestants attendus \"La ville va être mise sous cloche entre 8 heures du matin et jusqu'à 20 heures\", précise le maire LR de la ville, Nicolas Daragon. Il ajoute que la tenue du marché samedi sera annulée. Les commerçants aussi se préparent, avec la liste de précautions envoyée par la préfecture. Les derniers rassemblements se sont déroulés dans le calme, mais après la visite surprise d'Emmanuel Macron dans la Drôme, jeudi dernier, la préfecture s'attend à la présence d'une centaine de casseurs. Sur les réseaux sociaux, près de 6 000 personnes ont déclaré vouloir venir à Valence. La préfecture attend entre 6 000 à 10 000 manifestants."	Philippe Denis	France 3	2	1	2019
"\"Gilets jaunes\" : après avoir été vandalisées, les œuvres de l'Arc de triomphe enfin restaurées"	"Le 1er décembre, l'Arc de triomphe à Paris avait été la cible de casseurs lors d'une manifestation de \"gilets jaunes\". Plusieurs œuvres avaient été vandalisées, notamment le Génie de la patrie.C'est un travail d'orfèvre depuis quinze jours, patience et minutie sont de mise pour restaurer cette sculpture. Il faut effacer les traces de la destruction, le Génie de la patrie était un puzzle. \"On a d’abord remonté les morceaux ensemble pour voir l'étendue des dégâts. Une fois collés ensemble, on est venus coller le grand morceau sur la partie conservée de la tête\", explique Sabine Kessler, restauratrice. Une restauration à 20 000 euros Le 1er décembre 2018, lors d'une manifestation des \"gilets jaunes\", l'Arc de triomphe est pillé, saccagé, les images font le tour du monde. La sculpture détruite est un moulage du détail d'une des fresques du site. Elle date de 1898, ce qui en fait une œuvre précieuse, restaurée sur place et en public. Autre victime du 1er décembre, la maquette de l'Arc de triomphe en plâtre et en miettes. La restauration de ces deux œuvres aura coûté 20 000 euros."	Elsa Pallot	France 2	3	29	2019
